Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Year,Month
2014-01-01,82.43,84.89,77.0,77.1,104874000.0,0.0,0.0,AXP,2014,Jan
2014-02-01,77.27,83.77,75.12,82.99,76173800.0,0.0,0.0,AXP,2014,Feb
2014-03-01,82.37,85.78,81.06,81.85,71488400.0,0.0,0.0,AXP,2014,Mar
2014-04-01,82.19,83.09,76.36,79.49,84786400.0,0.0,0.0,AXP,2014,Apr
2014-05-01,79.78,83.56,78.16,83.4,65091900.0,0.0,0.0,AXP,2014,May
2014-06-01,83.66,87.53,83.19,86.47,60522000.0,0.0,0.0,AXP,2014,Jun
2014-07-01,86.97,87.72,80.2,80.21,68452900.0,0.0,0.0,AXP,2014,Jul
2014-08-01,79.89,82.46,78.37,81.84,83077800.0,0.0,0.0,AXP,2014,Aug
2014-09-01,82.16,82.88,79.29,80.01,85326800.0,0.0,0.0,AXP,2014,Sep
2014-10-01,79.42,82.8,71.66,82.21,120825700.0,0.0,0.0,AXP,2014,Oct
2014-10-01,,,,,,0.26,0.0,AXP,2014,Oct
2014-11-01,82.79,84.87,82.18,84.72,62030800.0,0.0,0.0,AXP,2014,Nov
2014-12-01,84.4,86.98,80.84,85.29,81719400.0,0.0,0.0,AXP,2014,Dec
2015-01-01,85.41,86.11,73.85,73.97,122791700.0,0.0,0.0,AXP,2015,Jan
2015-02-01,74.43,79.23,70.9,75.01,211931300.0,0.0,0.0,AXP,2015,Feb
2015-03-01,75.01,76.8,71.36,71.82,154668200.0,0.0,0.0,AXP,2015,Mar
2015-04-01,72.0,74.87,70.59,71.44,133853700.0,0.0,0.0,AXP,2015,Apr
2015-05-01,71.81,75.27,71.31,73.54,103420200.0,0.0,0.0,AXP,2015,May
2015-06-01,73.74,75.57,71.63,71.69,141794200.0,0.0,0.0,AXP,2015,Jun
2015-07-01,72.81,73.73,68.79,70.42,117930900.0,0.0,0.0,AXP,2015,Jul
2015-08-01,70.24,75.61,66.4,71.03,155122400.0,0.0,0.0,AXP,2015,Aug
2015-09-01,69.3,72.59,67.28,68.64,110385200.0,0.0,0.0,AXP,2015,Sep
2015-10-01,68.66,72.08,66.1,67.83,122115500.0,0.0,0.0,AXP,2015,Oct
2015-11-01,68.25,69.57,65.25,66.58,106839600.0,0.0,0.0,AXP,2015,Nov
2015-12-01,66.92,67.33,62.8,64.64,124233200.0,0.0,0.0,AXP,2015,Dec
